group	code
0	s0,28,c0,13,m0,20,m1,13,m2,38,s2,30,s3,18,s4,79
0	s0,239
0	s0,117,m0,42,m1,80
0	s0,134,m0,8,m1,37,m2,18,m3,42
0	s0,239
0	s0,133,m0,18,m1,14,m2,30,m3,44
0	s0,87,c0,1,m0,9,m1,142
0	s0,86,m0,69,m1,84
0	s0,239
0	s0,239
0	s0,16,c0,5,s0,18,m0,10,m1,14,m2,28,m3,148
0	s0,52,c0,12,m0,4,m1,32,m2,139
0	s0,65,c0,14,m0,14,m1,32,m2,17,m3,60,m4,37
0	s0,30,c0,19,m0,70,m1,25,s1,66,c1,29
0	s0,84,c0,10,m0,12,m1,133
0	s0,119,c0,38,m0,13,m1,22,m2,47
0	s0,103,c0,51,m0,1,m1,84
0	s0,42,c0,17,s0,1,c0,30,m0,64,m1,85
0	s0,82,m0,9,m1,148
0	s0,182,m0,57
0	s0,116,m0,27,m1,36,m2,60
0	s0,239
0	s0,133,m0,27,m1,29,m2,50
0	s0,82,m0,11,m1,146
0	s0,51,c0,12,m0,10,m1,17,m2,45,m3,22,m4,82
0	s0,125,m0,33,m1,28,m2,53
0	s0,28,c0,10,m0,133,m1,68
0	s0,101,m0,138
0	s0,88,m0,151
0	s0,70,m0,22,m1,40,m2,107
0	s0,123,m0,23,m1,29,m2,64
0	s0,92,m0,68,m1,45,m2,26,m3,8
0	s0,11,s0,33,m0,13,m1,182
0	s0,125,m0,24,m1,1,m2,18,m3,28,m4,43
0	s0,92,m0,147
0	s0,90,m0,39,m2,39,m3,71
0	s0,98,m0,49,m1,36,m2,56
0	s0,39,c0,40,s0,69,c0,10,m0,19,m1,12,m2,50
0	s0,121,m0,16,m1,26,m2,38,m3,38
0	s0,92,c0,15,m0,42,m1,33,m2,57
0	s0,96,m0,11,m1,14,m2,22,m3,96
0	s0,239
0	s0,93,c0,7,m0,139
0	s0,44,c0,195
0	s0,239
0	s0,65,c0,6,m0,150,m1,18
0	s0,141,m0,98
0	s0,135,c0,6,m0,5,m1,74,s1,19
0	s0,6,s0,42,m0,47,m1,144
0	s0,125,m0,41,m1,41,m2,32
0	s0,111,m0,128
0	s0,125,m0,114
0	s0,34,c0,21,m0,184
0	s0,98,m0,81,m1,60
0	s0,110,c0,5,m0,57,m1,67
0	s0,111,m0,22,m1,42,m2,64
0	s0,85,m0,35,m1,30,m2,89
0	s0,64,m0,59,m1,19,m2,97
0	s0,62,s1,4,m1,8,m2,96,m3,69
0	s0,37,m0,6,m1,15,m2,181
0	s0,99,c0,1,m0,139
0	s0,156,m0,50,m1,33
0	s0,78,c0,38,m0,16,m1,107
0	s0,54,c0,10,s0,19,c0,20,m0,13,m1,28,m2,34,m3,61
0	s0,93,m0,67,m1,79
0	s0,110,s1,129
0	s0,73,m0,166
0	s0,147,s1,83,s2,9
0	s0,122,c0,117
0	s0,152,s0,87
0	s0,239
0	s0,107,c0,65,m0,12,m1,55
0	s0,38,c0,2,s0,56,m0,25,m1,28,m2,90
0	s0,100,m0,26,m1,14,m2,41,m3,58
0	s0,23,m0,15,m1,71,m2,130
0	s0,121,m0,22,m1,61,m2,29,m3,6
0	s0,145,c0,43,c1,13,m1,38
0	s0,181,s1,35,s2,23
