group	code
0	s0,123,m0,23,m1,33,m2,60
0	s0,72,c0,5,m0,24,m1,27,m2,34,m3,77
0	s0,175,c0,26,m0,13,m1,15,m2,10
0	s0,52,c0,155,m0,18,m1,14
0	s0,96,c0,5,m0,14,m1,31,m2,75,m3,18
0	s0,49,c1,29,m1,25,m2,68,m3,68
0	s0,109,m0,2,m1,119,m2,9
0	s0,101,c0,47,m0,61,m1,30
0	s0,82,c0,24,c1,44,s1,89
0	s0,89,c0,8,c1,23,c2,119
0	s0,66,c0,2,s0,120,c0,15,c1,18,s1,18
0	s0,125,c0,3,m0,3,m1,42,m2,66
0	s0,171,m0,12,m1,56
0	s0,110,m0,7,m1,41,m2,74,m3,7
0	s0,102,s1,26,s2,44,s3,67
0	s0,81,c0,3,m0,49,m1,24,m2,63,m4,19
0	s0,51,m0,12,m1,23,m2,23,m3,16,m4,114
0	s0,60,c0,6,m0,40,m1,19,m2,111,m3,3
0	s0,75,c0,74,m0,85,m1,5
0	s0,41,c0,18,c1,5,s1,45,c1,17,m1,15,m2,98
0	s0,79,c0,107,s0,53
0	s0,197,c0,42
0	s0,92,c0,20,c1,5,m1,53,m2,18,m3,51
0	s0,67,c0,45,m0,36,m1,53,m2,38
0	s0,80,c0,27,c1,132
0	s0,75,m0,12,m1,36,m2,87,m3,29
0	s0,80,c0,38,s0,59,c0,62
0	s0,76,c0,16,m0,5,m1,64,m2,78
0	s0,140,m0,99
0	s0,72,c0,14,c1,29,s1,124
0	s0,93,c0,13,s0,11,c0,34,m0,85,m1,3
0	s0,239
0	s0,33,m0,1,m1,35,m2,70,s2,5,c2,14,m2,19,m3,62
0	s0,94,c0,4,c1,1,m1,15,m2,43,m3,82
0	s0,60,c0,148,s0,31
0	s0,171,m0,68
0	s0,87,c0,13,c1,5,m1,56,m2,78
0	s0,239
0	s0,47,c0,8,c1,25,m1,103,s1,56
0	s0,63,c0,34,s0,142
0	s0,55,c0,44,m0,11,m1,39,m2,22,s2,68
0	s0,59,c0,24,m0,145,m1,11
0	s0,62,c0,47,c1,36,c2,94
0	s0,77,c0,64,m0,18,m1,38,m2,42
0	s0,33,s1,187,s2,19
0	s0,42,m0,71,s0,27,c0,52,m0,1,m1,46
0	s0,95,s1,144
0	s0,181,c0,10,m0,7,m1,41
0	s0,239
0	s0,66,c0,24,c1,2,m1,37,s1,76,s2,34
0	s0,54,c0,23,c1,20,m1,24,m2,118
0	s0,6,c0,3,m0,44,m1,14,m2,31,m3,47,m4,94
0	s0,54,m0,22,m1,59,m2,104
0	s0,67,c0,3,m0,12,m1,31,m2,69,m3,57
0	s0,55,c0,40,m0,9,m1,49,m2,86
0	s0,56,c0,18,c1,104,c2,61
0	s0,54,s1,76,s2,46,s3,63
0	s0,53,c0,64,s0,122
0	s0,121,c0,50,m0,3,m1,65
0	s0,239
0	s0,69,c0,39,m0,11,m1,86,m2,34
0	s0,87,c0,7,m0,145
0	s0,61,c0,6,s0,77,c0,60,c1,35,c2,1
0	s0,96,c0,143
0	s0,74,c0,55,m0,5,m1,61,m2,44
0	s0,53,c0,21,c1,40,c2,10,m2,32,m3,83
0	s0,151,c0,34,c1,16,m1,3,m2,35
0	s0,180,c0,25,c1,34,m1,1
0	s0,61,c0,5,m0,4,m1,169
0	s0,60,c0,29,c1,24,m1,30,m2,96
0	s0,120,s1,17,s2,15,m2,87
0	s0,151,m0,34,m1,22,m2,32
0	s0,33,c0,4,c1,26,m1,61,m2,28,m3,87
0	s0,105,c0,20,m0,7,m1,33,m2,43,m3,31
0	s0,79,s1,7,c1,44,c2,43,c3,66
0	s0,57,c0,21,s0,91,m0,19,m1,26,m2,25
0	s0,121,c0,5,m0,2,m1,39,m2,72
0	s0,37,c0,26,s0,10,c0,42,c1,39,c2,14,c3,71
0	s0,26,c0,103,m0,6,m1,67,m2,37
0	s0,56,c0,1,m0,38,m1,74,m2,13,s2,57
0	s0,49,c0,6,m0,1,m1,22,s1,27,c1,24,c2,17,c3,13,m3,80
0	s0,124,c0,21,c1,25,c2,63,m2,5,m3,1
0	s0,123,c0,2,c1,2,m1,35,s1,77
0	s0,139,s1,7,c1,62,s1,31
0	s0,72,c0,22,s0,40,c0,22,c1,19,c3,3,m3,61
0	s0,239
0	s0,66,m0,62,m1,20,m2,91
0	s0,76,c1,92,c2,16,m2,55,m3,1
0	s0,77,c0,11,c1,7,c2,4,m2,11,m3,33,m4,21,s4,17,c4,58
0	s0,155,c0,10,c1,24,c2,50
0	s0,47,s1,52,c1,28,c2,24,m2,29,m3,59
0	s0,76,c0,71,c1,2,m1,38,m2,52
0	s0,176,c0,27,s0,36
0	s0,173,c0,1,m0,65,s0,1
0	s0,74,c0,45,m0,21,m1,42,m2,24,m3,33
0	s0,239
0	s0,165,s1,40,s2,34
0	s0,52,c0,58,s0,53,s1,3,c1,49,c3,24
0	s0,73,s1,20,c1,12,m1,4,m2,2,m3,18,m4,110
0	s0,82,m0,53,m1,42,m2,62
0	s0,158,c0,28,c1,17,c2,36
0	s0,64,c0,95,c1,8,m1,23,m2,49
0	s0,34,c0,21,c1,34,c2,132,m2,18
0	s0,63,c0,72,m0,6,m1,31,m2,67
0	s0,99,m0,69,m1,64,m2,7
0	s0,239
0	s0,116,c0,11,m0,22,m1,24,m2,47,m3,19
0	s0,88,c0,38,c1,20,m1,29,m2,64
0	s0,40,c0,52,c1,28,c2,36,s2,83
0	s0,92,c0,28,m0,23,m1,33,m2,54,m3,9
0	s0,91,c0,25,m0,17,m1,53,m2,53
0	s0,68,m0,33,m1,26,m2,39,s2,23,c2,50
0	s0,89,c0,15,c1,32,s1,26,s2,23,s3,30,m3,24
0	s0,41,c0,18,m0,5,m1,25,m2,39,m3,111
0	s0,70,c0,3,c1,24,c2,72,s2,70
0	s0,59,c0,29,m0,3,m1,21,m2,127
0	s0,22,s1,52,s2,56,s3,109
0	s0,30,c0,58,c1,26,m1,39,s1,86
0	s0,59,s1,9,c1,57,c2,114
0	s0,88,m0,11,m1,40,m2,100
0	s0,239
0	s0,159,m0,9,m1,25,m2,32,m3,14
0	s0,91,c0,35,c1,38,c2,4,m2,71
0	s0,126,c0,29,c1,37,c2,47
0	s0,221,c0,15,m0,3
1	s0,70,c0,128,m0,25,m1,16
1	s0,10,c0,51,c1,26,c2,139,s2,13
1	s0,51,c0,3,m0,3,m1,83,s1,14,c1,39,m1,4,m2,40,m3,2
1	s0,166,c0,36,c1,37
1	s0,116,m0,20,m1,28,m2,75
1	s0,210,c0,9,c1,6,m1,14
1	s0,239
1	s0,176,c0,34,s0,29
1	s0,185,c0,24,m0,13,m1,17
1	s0,65,c0,21,s0,153
1	s0,38,c0,86,c1,77,c2,38
1	s0,30,c0,55,s0,6,c0,47,c1,37,c2,64
1	s0,159,m0,58,m1,22
