group	code
0	s0,153,m0,26,m1,36,m2,84
0	s0,299
0	s0,299
0	s0,176,m0,3,m1,72,m2,48
0	s0,107,m0,48,m1,48,m2,96
0	s0,299
0	s0,196,m0,7,m2,24,m3,12,m4,60
0	s0,299
0	s0,258,m0,17,m1,24
0	s0,299
0	s0,144,m0,35,m1,96,m2,24
0	s0,82,m0,10,m1,123,m2,14,m3,70
0	s0,81,m0,21,m1,53,m2,132,m3,12
0	s0,299
0	s0,109,c0,190
0	s0,299
0	s0,256,m0,43
0	s0,203,m0,48,m1,48
0	s0,125,m0,8,m1,52,m2,10,m3,104
0	s0,88,m0,11,m1,80,m2,24,m3,96
0	s0,161,m0,30,m1,108
0	s0,141,m0,14,m1,24,m2,24,m3,36,m4,60
0	s0,115,c0,184
0	s0,82,m0,24,m1,21,m2,172
0	s0,299
0	s0,299
0	s0,97,m0,15,m1,7,m2,180
0	s0,128,m0,27,m1,84,m2,60
0	s0,89,m0,210
0	s0,299
0	s0,30,c0,1,s0,66,c0,94,c1,108
0	s0,186,m0,17,m1,96
0	s0,115,m0,16,m1,168
0	s0,113,m0,186
0	s0,98,m0,21,m1,180
0	s0,186,m0,29,m1,84
0	s0,141,m0,26,m1,12,m2,120
0	s0,33,m0,6,m1,80,m2,180
0	s0,299
0	s0,299
0	s0,299
0	s0,104,m0,15,m1,84,m2,96
0	s0,299
0	s0,144,m0,11,m1,36,m2,60,m3,48
0	s0,166,m0,49,m1,24,m2,60
0	s0,59,m1,84,m2,156
0	s0,299
0	s0,73,m0,70,m1,156
0	s0,135,m0,15,m1,66,m2,83
0	s0,133,m0,10,m1,39,m3,117
0	s0,299
0	s0,97,m0,202
0	s0,83,s1,5,m1,91,m2,120
1	s0,299
1	s0,299
1	s0,299
1	s0,95,m0,32,m1,172
1	s0,299
1	s0,116,m0,3,m1,60,m2,120
1	s0,199,m0,16,m1,84
1	s0,93,m0,14,m1,192
1	s0,169,m0,46,m1,84
1	s0,74,c0,1,s0,83,m0,141
1	s0,23,s1,84,s2,6,c2,90,c3,96
1	s0,44,c0,255
1	s0,87,s1,7,m1,29,m2,176
1	s0,97,m0,9,m1,19,m2,174
1	s0,130,c0,169
1	s0,191,m0,108
1	s0,181,m0,118
1	s0,101,m0,15,m1,12,m2,67,m3,104
1	s0,140,m0,51,m1,108
1	s0,86,m0,26,m1,19,m2,168
1	s0,165,c0,134
1	s0,152,c0,15,c1,24,c2,108
1	s0,299
1	s0,94,m0,1,m1,96,m2,108
1	s0,299
1	s0,299
1	s0,165,m0,14,m1,31,m2,89
1	s0,47,m0,10,m1,23,m2,30,m3,58,m4,131
1	s0,94,m0,1,m1,36,m2,60,m3,108
1	s0,299
1	s0,87,m0,20,m1,48,m2,144
1	s0,57,m0,16,m1,12,m2,11,m3,203
1	s0,238,s1,39,m1,22
1	s0,299
1	s0,167,m0,12,m1,120
1	s0,135,c0,92,c1,72
1	s0,206,m0,93
1	s0,132,m0,12,m1,11,m2,144
1	s0,299
1	s0,299
